user,startup,grade
59cd8239e7f5e6dd9c6c2dab,5a1dc26bb96b57f4f95d65c1,3
59cd8239e7f5e6dd9c6c2dab,5a1dbd25b96b57f4f95d1485,3
59cd8239e7f5e6dd9c6c2dab,5a56c03b2cf9b990df964e33,2
59cd8239e7f5e6dd9c6c2dab,5a1dc338b96b57f4f95d7d05,3
59cd8239e7f5e6dd9c6c2dab,5a1dbe3fb96b57f4f95d3291,3
59cd8239e7f5e6dd9c6c2dab,5a1db84eb96b57f4f95c9ae7,3
59cd8239e7f5e6dd9c6c2dab,5a1dc167b96b57f4f95d4a16,3
59cd8239e7f5e6dd9c6c2dab,5a1dc2fab96b57f4f95d754b,3
59cd8239e7f5e6dd9c6c2dab,5a1db855b96b57f4f95c9b8d,3
59cd8239e7f5e6dd9c6c2dab,5a1dbd09b96b57f4f95d118f,4
59cd8239e7f5e6dd9c6c2dab,5a1dc305b96b57f4f95d76a4,4
59cd8239e7f5e6dd9c6c2dab,5a78ab8c6cc6fe6e87a5caf9,3
59cd8239e7f5e6dd9c6c2dab,5a1dc339b96b57f4f95d7d31,3
59cd8239e7f5e6dd9c6c2dab,5a1db80fb96b57f4f95c9404,4
59cd8239e7f5e6dd9c6c2dab,5a64bed83e349e5f86609d8e,3
59cd8239e7f5e6dd9c6c2dab,5a1db709b96b57f4f95c7808,4
59cd8239e7f5e6dd9c6c2dab,5a651dfcd438bc6420005bed,4
59cd8239e7f5e6dd9c6c2dab,5a1dbe3cb96b57f4f95d3257,3
59cd8239e7f5e6dd9c6c2dab,5a6239a6dcae3a309c0aa672,3
59cd8239e7f5e6dd9c6c2dab,5a1db7e7b96b57f4f95c8fcd,3
59cd8239e7f5e6dd9c6c2dab,5a1db707b96b57f4f95c77d3,4
59cd8239e7f5e6dd9c6c2dab,5a1dc28ab96b57f4f95d6907,4
59cd8239e7f5e6dd9c6c2dab,5a1dbd1db96b57f4f95d13a3,3
59cd8239e7f5e6dd9c6c2dab,5a1dc200b96b57f4f95d5a84,4
59cd8239e7f5e6dd9c6c2dab,5a1dc228b96b57f4f95d5ec1,2
59cd8239e7f5e6dd9c6c2dab,5a6e58a2d1f9c5422f78860e,3
59cd8239e7f5e6dd9c6c2dab,5a6239a6dcae3a309c0aa67d,3
59cd8239e7f5e6dd9c6c2dab,5a1db759b96b57f4f95c809d,4
59cd8239e7f5e6dd9c6c2dab,5a1dc268b96b57f4f95d6565,3
59cd8239e7f5e6dd9c6c2dab,5a6f3852b9ff1f69c4d11f7c,3
59cd8239e7f5e6dd9c6c2dab,5a1dc32db96b57f4f95d7baa,2
59cd8239e7f5e6dd9c6c2dab,5a1dc2aeb96b57f4f95d6cd8,3
59cd8239e7f5e6dd9c6c2dab,5a1db880b96b57f4f95ca025,3
59cd8239e7f5e6dd9c6c2dab,5a6652b98c04683e2d04a9e7,3
59cd8239e7f5e6dd9c6c2dab,5a6c98009f3e650ef353fe8b,3
59cd8239e7f5e6dd9c6c2dab,5a6239a6dcae3a309c0aa67b,3
59cd8239e7f5e6dd9c6c2dab,5a1db801b96b57f4f95c927b,3
59cd8239e7f5e6dd9c6c2dab,5a1dbcd3b96b57f4f95d0bf7,3
59cd8239e7f5e6dd9c6c2dab,5a1dbd43b96b57f4f95d17bc,3
59cd8239e7f5e6dd9c6c2dab,5a64bed83e349e5f86609d8f,3
59cd8239e7f5e6dd9c6c2dab,5a6239a6dcae3a309c0aa66b,3
59cd8239e7f5e6dd9c6c2dab,5a1db82bb96b57f4f95c96fc,3
59cd8239e7f5e6dd9c6c2dab,5a1dc2d3b96b57f4f95d70c1,2
59cd8239e7f5e6dd9c6c2dab,5a78659d4a3220223f172d5f,2
59cd8239e7f5e6dd9c6c2dab,5a1dc20bb96b57f4f95d5bc9,3
59cd8239e7f5e6dd9c6c2dab,5a1db722b96b57f4f95c7abf,3
59cd8239e7f5e6dd9c6c2dab,5a1dbe3cb96b57f4f95d3246,2
59cd8239e7f5e6dd9c6c2dab,5a1db71ab96b57f4f95c79eb,3
59cd8239e7f5e6dd9c6c2dab,5a6d2092c387746a9e47f766,3
59cd8239e7f5e6dd9c6c2dab,5a1db701b96b57f4f95c7739,2
59cd8239e7f5e6dd9c6c2dab,5a1dbcf3b96b57f4f95d0f57,3
59cd8239e7f5e6dd9c6c2dab,5a1db896b96b57f4f95ca27c,3
59cd8239e7f5e6dd9c6c2dab,5a1db734b96b57f4f95c7cc3,3
59cd8239e7f5e6dd9c6c2dab,5a1db887b96b57f4f95ca0d2,2
59cd8239e7f5e6dd9c6c2dab,5a1dbcdbb96b57f4f95d0cd6,4
59cd8239e7f5e6dd9c6c2dab,5a1db84db96b57f4f95c9ac8,2
59cd8239e7f5e6dd9c6c2dab,5a1db9bcb96b57f4f95cbee2,3
59cd8239e7f5e6dd9c6c2dab,5a1dbca5b96b57f4f95d0737,4
59cd8239e7f5e6dd9c6c2dab,5a1dbcc7b96b57f4f95d0aa7,3
59cd8239e7f5e6dd9c6c2dab,5a1db897b96b57f4f95ca29e,4
59cd8239e7f5e6dd9c6c2dab,5a1dbca7b96b57f4f95d0764,2
59cd8239e7f5e6dd9c6c2dab,5a1dbc89b96b57f4f95d044e,3
59cd8239e7f5e6dd9c6c2dab,5a62489192e6473481885783,4
59cd8239e7f5e6dd9c6c2dab,5a7330ca8720e83e0c2c6010,2
59cd8239e7f5e6dd9c6c2dab,5a6a63e10a719a02aa09191a,3
59cd8239e7f5e6dd9c6c2dab,5a1db787b96b57f4f95c85a4,2
59cd8239e7f5e6dd9c6c2dab,5a1dc15cb96b57f4f95d4909,4
59cd8239e7f5e6dd9c6c2dab,5a1dc393b96b57f4f95d88ac,2
59cd8239e7f5e6dd9c6c2dab,5a1dc21cb96b57f4f95d5d8b,3
59cd8239e7f5e6dd9c6c2dab,5a1db714b96b57f4f95c7934,2
59cd8239e7f5e6dd9c6c2dab,5a1dc318b96b57f4f95d78f0,3
59cd8239e7f5e6dd9c6c2dab,5a1dc158b96b57f4f95d489f,4
59cd8239e7f5e6dd9c6c2dab,5a1db7f7b96b57f4f95c9154,3
59cd8239e7f5e6dd9c6c2dab,5a1dbdfeb96b57f4f95d2b9a,3
59cd8239e7f5e6dd9c6c2dab,5a1db825b96b57f4f95c9651,0
59cd8239e7f5e6dd9c6c2dab,5a1dbde1b96b57f4f95d2887,4
59cd8239e7f5e6dd9c6c2dab,5a1dbc91b96b57f4f95d0532,3
59cd8239e7f5e6dd9c6c2dab,5a1db78fb96b57f4f95c867e,3
59cd8239e7f5e6dd9c6c2dab,5a1dc215b96b57f4f95d5cc9,4
59cd8239e7f5e6dd9c6c2dab,5a1db70db96b57f4f95c7872,0
59cd8239e7f5e6dd9c6c2dab,5a1dbd0ab96b57f4f95d11af,3
59cd8239e7f5e6dd9c6c2dab,5a1dc2e7b96b57f4f95d72f7,4
59cd8239e7f5e6dd9c6c2dab,5a1dc2c9b96b57f4f95d6fa8,2
59cd8239e7f5e6dd9c6c2dab,5a56c03b2cf9b990df964e3c,3
59cd8239e7f5e6dd9c6c2dab,5a1db709b96b57f4f95c781a,0
59cd8239e7f5e6dd9c6c2dab,5a1dbdbab96b57f4f95d2446,0
59cd8239e7f5e6dd9c6c2dab,5a1dbc4ab96b57f4f95cfdc9,3
59cd8239e7f5e6dd9c6c2dab,5a1dbe05b96b57f4f95d2c5d,0
59cd8239e7f5e6dd9c6c2dab,5a1dc2e6b96b57f4f95d72e6,4
59cd8239e7f5e6dd9c6c2dab,5a1dbcfab96b57f4f95d100f,0
59cd8239e7f5e6dd9c6c2dab,5a1dbd77b96b57f4f95d1d17,3
59cd8239e7f5e6dd9c6c2dab,5a1dbce3b96b57f4f95d0da9,3
59cd8239e7f5e6dd9c6c2dab,5a1dbc79b96b57f4f95d0299,4
59cd8239e7f5e6dd9c6c2dab,5a1db6fab96b57f4f95c766f,3
59cd8239e7f5e6dd9c6c2dab,5a1db7a7b96b57f4f95c8901,3
59cd8239e7f5e6dd9c6c2dab,5a1dbc7fb96b57f4f95d0348,0
59cd8239e7f5e6dd9c6c2dab,5a1dbe72b96b57f4f95d37c1,3
59cd8239e7f5e6dd9c6c2dab,5a1dbce8b96b57f4f95d0e33,3
59cd8239e7f5e6dd9c6c2dab,5a1db736b96b57f4f95c7cf7,4
59cd8239e7f5e6dd9c6c2dab,5a1db769b96b57f4f95c826f,3
59cd8239e7f5e6dd9c6c2dab,5a1db84ab96b57f4f95c9a73,3
59cd8239e7f5e6dd9c6c2dab,5a1db867b96b57f4f95c9d76,3
59cd8239e7f5e6dd9c6c2dab,5a1dbc5bb96b57f4f95cff9d,3
59cd8239e7f5e6dd9c6c2dab,5a1db71bb96b57f4f95c7a0e,3
59cd8239e7f5e6dd9c6c2dab,5a1dbd06b96b57f4f95d1145,3
59cd8239e7f5e6dd9c6c2dab,5a1dc22bb96b57f4f95d5f16,3
59cd8239e7f5e6dd9c6c2dab,5a1db76bb96b57f4f95c828e,3
59cd8239e7f5e6dd9c6c2dab,5a1dbce0b96b57f4f95d0d63,3
59cd8239e7f5e6dd9c6c2dab,5a1dbd4fb96b57f4f95d18f1,4
59cd8239e7f5e6dd9c6c2dab,5a1dbc61b96b57f4f95d002a,3
59cd8239e7f5e6dd9c6c2dab,5a1db77fb96b57f4f95c84c1,3
59cd8239e7f5e6dd9c6c2dab,5a1dbce9b96b57f4f95d0e45,3
59cd8239e7f5e6dd9c6c2dab,5a1db717b96b57f4f95c79a5,3
59cd8239e7f5e6dd9c6c2dab,5a1db70bb96b57f4f95c784f,0
59cd8239e7f5e6dd9c6c2dab,5a1dbd07b96b57f4f95d116c,3
59cd8239e7f5e6dd9c6c2dab,5a8b3cc5674f4609f6cf6ef3,3
59cd8239e7f5e6dd9c6c2dab,5a1db6f6b96b57f4f95c7605,0
59cd8239e7f5e6dd9c6c2dab,5a1db81eb96b57f4f95c95a8,3
59cd8239e7f5e6dd9c6c2dab,5a78659d4a3220223f172d5c,2
59cd8239e7f5e6dd9c6c2dab,5a1dbcfcb96b57f4f95d1046,4
59cd8239e7f5e6dd9c6c2dab,5a1db84bb96b57f4f95c9a93,2
59cd8239e7f5e6dd9c6c2dab,5a1db87db96b57f4f95c9fcd,3
59cd8239e7f5e6dd9c6c2dab,5a1db828b96b57f4f95c96b6,3
59cd8239e7f5e6dd9c6c2dab,5a1dbc5fb96b57f4f95cfff0,2
59cd8239e7f5e6dd9c6c2dab,5a1db893b96b57f4f95ca228,3
59cd8239e7f5e6dd9c6c2dab,5a1db821b96b57f4f95c95ee,3
59cd8239e7f5e6dd9c6c2dab,5a1db844b96b57f4f95c99b0,3
59cd8239e7f5e6dd9c6c2dab,5a1dbcc6b96b57f4f95d0a95,0
59cd8239e7f5e6dd9c6c2dab,5a1dbccbb96b57f4f95d0b15,2
59cd8239e7f5e6dd9c6c2dab,5a1db79cb96b57f4f95c87e8,4
59cd8239e7f5e6dd9c6c2dab,5a1dc1c5b96b57f4f95d5424,3
59cd8239e7f5e6dd9c6c2dab,5a1db70eb96b57f4f95c7895,4
59cd8239e7f5e6dd9c6c2dab,5a1db782b96b57f4f95c851c,4
59cd8239e7f5e6dd9c6c2dab,5a1dbcb1b96b57f4f95d0861,3
59cd8239e7f5e6dd9c6c2dab,5a1dbc8fb96b57f4f95d04fe,3
59cd8239e7f5e6dd9c6c2dab,5a1db71cb96b57f4f95c7a32,3
59cd8239e7f5e6dd9c6c2dab,5a1db702b96b57f4f95c775c,3
59cd8239e7f5e6dd9c6c2dab,5a1dc16ab96b57f4f95d4a6d,2
59cd8239e7f5e6dd9c6c2dab,5a1db720b96b57f4f95c7a8b,3
59cd8239e7f5e6dd9c6c2dab,5a1db864b96b57f4f95c9d30,3
59cd8239e7f5e6dd9c6c2dab,5a1db875b96b57f4f95c9ef2,2
59cd8239e7f5e6dd9c6c2dab,5a1dbcd8b96b57f4f95d0c7e,4
59cd8239e7f5e6dd9c6c2dab,5a1db717b96b57f4f95c7993,4
59cd8239e7f5e6dd9c6c2dab,5a1dbce2b96b57f4f95d0d86,3
59cd8239e7f5e6dd9c6c2dab,5a1db82db96b57f4f95c9728,0
59cd8239e7f5e6dd9c6c2dab,5a1dbcfdb96b57f4f95d1058,3
59cd8239e7f5e6dd9c6c2dab,5a651dfcd438bc6420005bec,3
59cd8239e7f5e6dd9c6c2dab,5a1dbd0cb96b57f4f95d11d2,3
59cd8239e7f5e6dd9c6c2dab,5a1dbcfbb96b57f4f95d1023,4
59cd8239e7f5e6dd9c6c2dab,5a1dbd0eb96b57f4f95d1207,3
59cd8239e7f5e6dd9c6c2dab,5a1db87eb96b57f4f95c9ff1,3
59cd8239e7f5e6dd9c6c2dab,5a1db719b96b57f4f95c79d9,3
59cd8239e7f5e6dd9c6c2dab,5a1db70cb96b57f4f95c7861,4
59cd8239e7f5e6dd9c6c2dab,5a1db876b96b57f4f95c9f00,3
59cd8239e7f5e6dd9c6c2dab,5a1db700b96b57f4f95c7726,3
59cd8239e7f5e6dd9c6c2dab,5a1dbcdfb96b57f4f95d0d40,3
59cd8239e7f5e6dd9c6c2dab,5a1db701b96b57f4f95c774a,0
59cd8239e7f5e6dd9c6c2dab,5a1db7b4b96b57f4f95c8a5c,0
59cd8239e7f5e6dd9c6c2dab,5a1db89cb96b57f4f95ca31b,4
59cd8239e7f5e6dd9c6c2dab,5a1dbc83b96b57f4f95d03b5,3
59cd8239e7f5e6dd9c6c2dab,5a1dbcc5b96b57f4f95d0a72,3
59cd8239e7f5e6dd9c6c2dab,5a1dbcfdb96b57f4f95d1069,3
59cd8239e7f5e6dd9c6c2dab,5a6e7a9b102917587d76e538,3
59cd8239e7f5e6dd9c6c2dab,5a1db88cb96b57f4f95ca15f,3
59cd8239e7f5e6dd9c6c2dab,5a1db706b96b57f4f95c77c1,0
59cd8239e7f5e6dd9c6c2dab,5a1db73eb96b57f4f95c7dbe,4
59cd8239e7f5e6dd9c6c2dab,5a1dbc4bb96b57f4f95cfdd6,4
59cd8239e7f5e6dd9c6c2dab,5a1dbcbbb96b57f4f95d0968,3
59cd8239e7f5e6dd9c6c2dab,5a1dbcf5b96b57f4f95d0f83,4
59cd8239e7f5e6dd9c6c2dab,5a1db895b96b57f4f95ca26a,4
59cd8239e7f5e6dd9c6c2dab,5a1dbd67b96b57f4f95d1b79,2
59cd8239e7f5e6dd9c6c2dab,5a1db75db96b57f4f95c8107,4
59cd8239e7f5e6dd9c6c2dab,5a1dbcffb96b57f4f95d109e,3
59cd8239e7f5e6dd9c6c2dab,5a1db71fb96b57f4f95c7a79,3
59cd8239e7f5e6dd9c6c2dab,5a1db752b96b57f4f95c7fdc,4
59cd8239e7f5e6dd9c6c2dab,5a1db728b96b57f4f95c7b5e,4
59cd8239e7f5e6dd9c6c2dab,5a1db6f3b96b57f4f95c75a7,3
59cd8239e7f5e6dd9c6c2dab,5a1db744b96b57f4f95c7e61,4
59cd8239e7f5e6dd9c6c2dab,5a1db86bb96b57f4f95c9dd7,4
59cd8239e7f5e6dd9c6c2dab,5a1db899b96b57f4f95ca2c2,3
59cd8239e7f5e6dd9c6c2dab,5a1db873b96b57f4f95c9eb0,2
59cd8239e7f5e6dd9c6c2dab,5a1db868b96b57f4f95c9d8f,3
59cd8239e7f5e6dd9c6c2dab,5a1db87cb96b57f4f95c9fbc,3
59cd8239e7f5e6dd9c6c2dab,5a1dbc66b96b57f4f95d00ae,2
59cd8239e7f5e6dd9c6c2dab,5a1dbd10b96b57f4f95d124b,3
59cd8239e7f5e6dd9c6c2dab,5a1db7dfb96b57f4f95c8eef,3
59cd8239e7f5e6dd9c6c2dab,5a1db7e5b96b57f4f95c8f89,3
59cd8239e7f5e6dd9c6c2dab,5a1dba2db96b57f4f95cc9b4,2
59cd8239e7f5e6dd9c6c2dab,5a1dbcdcb96b57f4f95d0ce6,3
59cd8239e7f5e6dd9c6c2dab,5a1dc268b96b57f4f95d657d,2
59cd8239e7f5e6dd9c6c2dab,5a6e7a9b102917587d76e539,3
59cd8239e7f5e6dd9c6c2dab,5a1db888b96b57f4f95ca0f5,3
59cd8239e7f5e6dd9c6c2dab,5a1db878b96b57f4f95c9f4a,4
59cd8239e7f5e6dd9c6c2dab,5a1dbc91b96b57f4f95d0521,4
59cd8239e7f5e6dd9c6c2dab,5a1db758b96b57f4f95c808c,4
59cd8239e7f5e6dd9c6c2dab,5a1dbcbfb96b57f4f95d09cf,3
59cd8239e7f5e6dd9c6c2dab,5a1dbcf8b96b57f4f95d0fdb,3
59cd8239e7f5e6dd9c6c2dab,5a1dbcdeb96b57f4f95d0d2f,2
59cd8239e7f5e6dd9c6c2dab,5a1dc16cb96b57f4f95d4aad,4
59cd8239e7f5e6dd9c6c2dab,5a1dc252b96b57f4f95d6317,4
59cd8239e7f5e6dd9c6c2dab,5a1dc28bb96b57f4f95d6929,3
59cd8239e7f5e6dd9c6c2dab,5a1dbcb2b96b57f4f95d0884,3
59cd8239e7f5e6dd9c6c2dab,5a6e58a2d1f9c5422f78860d,3
59cd8239e7f5e6dd9c6c2dab,5a1db6feb96b57f4f95c76eb,0
59cd8239e7f5e6dd9c6c2dab,5a1dc296b96b57f4f95d6a5d,3
59cd8239e7f5e6dd9c6c2dab,5a1db838b96b57f4f95c9866,4
59cd8239e7f5e6dd9c6c2dab,5a1dbd1ab96b57f4f95d1350,2
59cd8239e7f5e6dd9c6c2dab,5a1db6f3b96b57f4f95c75b8,4
59cd8239e7f5e6dd9c6c2dab,5a1dbc81b96b57f4f95d0376,4
59cd8239e7f5e6dd9c6c2dab,5a1db735b96b57f4f95c7cd4,3
59cd8239e7f5e6dd9c6c2dab,5a1dbc73b96b57f4f95d01fa,4
59cd8239e7f5e6dd9c6c2dab,5a1dbcbdb96b57f4f95d099d,3
59cd8239e7f5e6dd9c6c2dab,5a1dbcecb96b57f4f95d0ea0,3
59cd8239e7f5e6dd9c6c2dab,5a1dbce1b96b57f4f95d0d74,3
59cd8239e7f5e6dd9c6c2dab,5a1db836b96b57f4f95c9830,2
59cd8239e7f5e6dd9c6c2dab,5a1db72fb96b57f4f95c7c23,4
59cd8239e7f5e6dd9c6c2dab,5a1dbcd4b96b57f4f95d0c15,4
59cd8239e7f5e6dd9c6c2dab,5a1dc3a1b96b57f4f95d8a5d,3
59cd8239e7f5e6dd9c6c2dab,5a1db87bb96b57f4f95c9f90,4
59cd8239e7f5e6dd9c6c2dab,5a70abcfc4cc3423034f7664,3
59cd8239e7f5e6dd9c6c2dab,5a1db7d8b96b57f4f95c8e43,3
59cd8239e7f5e6dd9c6c2dab,5a1dbac7b96b57f4f95cd83e,3
59cd8239e7f5e6dd9c6c2dab,5a1dc35ab96b57f4f95d8160,2
59cd8239e7f5e6dd9c6c2dab,5a1db6f4b96b57f4f95c75d1,3
59cd8239e7f5e6dd9c6c2dab,5a1db99bb96b57f4f95cbbb1,3
59cd8239e7f5e6dd9c6c2dab,5a1dbd13b96b57f4f95d128d,4
59cd8239e7f5e6dd9c6c2dab,5a1dbd7cb96b57f4f95d1dbb,3
59cd8239e7f5e6dd9c6c2dab,5a1db857b96b57f4f95c9bc2,3
59cd8239e7f5e6dd9c6c2dab,5a1dbd93b96b57f4f95d202e,4
59cd8239e7f5e6dd9c6c2dab,5a1dba3bb96b57f4f95ccb16,2
59cd8239e7f5e6dd9c6c2dab,5a1dbd17b96b57f4f95d12f4,3
59cd8239e7f5e6dd9c6c2dab,5a1dbda1b96b57f4f95d21a0,2
59cd8239e7f5e6dd9c6c2dab,5a1dbcb6b96b57f4f95d08ed,0
59cd8239e7f5e6dd9c6c2dab,5a1dbcf7b96b57f4f95d0fc9,3
59cd8239e7f5e6dd9c6c2dab,5a1db880b96b57f4f95ca014,0
59cd8239e7f5e6dd9c6c2dab,5a1db704b96b57f4f95c779d,2
59cd8239e7f5e6dd9c6c2dab,5a1db7c1b96b57f4f95c8bd1,4
59cd8239e7f5e6dd9c6c2dab,5a1dbce4b96b57f4f95d0dbb,4
59cd8239e7f5e6dd9c6c2dab,5a1dbcbfb96b57f4f95d09dd,4
59cd8239e7f5e6dd9c6c2dab,5a6a641a0a719a02aa091a31,3
59cd8239e7f5e6dd9c6c2e17,5a1dbc9ab96b57f4f95d0614,3
59cd8239e7f5e6dd9c6c2e17,5a1db828b96b57f4f95c96b6,3
59cd8239e7f5e6dd9c6c2e17,5a1dbda7b96b57f4f95d2258,3
59cd8239e7f5e6dd9c6c2e17,5a1db83bb96b57f4f95c98bd,3
59cd8239e7f5e6dd9c6c2e17,5a1db869b96b57f4f95c9da2,4
59cd8239e7f5e6dd9c6c2e17,5a1db82db96b57f4f95c9728,3
59cd8239e7f5e6dd9c6c2e17,5a1dbcfab96b57f4f95d100f,3
59cd8239e7f5e6dd9c6c2e17,5a1db855b96b57f4f95c9b8d,3
59cd8239e7f5e6dd9c6c2e17,5a1db707b96b57f4f95c77d3,4
59cd8239e7f5e6dd9c6c2e1f,5a1dc23bb96b57f4f95d60b6,3
59cd8239e7f5e6dd9c6c2e1f,5a1db7e6b96b57f4f95c8fac,2
59cd8239e7f5e6dd9c6c2e1f,5a1dc24ab96b57f4f95d6246,3
59cd8239e7f5e6dd9c6c2e1f,5a1dbc66b96b57f4f95d00ae,2
59cd8239e7f5e6dd9c6c2e1f,5a1dbce4b96b57f4f95d0dbb,3
59cd8239e7f5e6dd9c6c2e1f,5a1db801b96b57f4f95c927b,3
59cd8239e7f5e6dd9c6c2e1f,5a1dbcb6b96b57f4f95d08ed,4
59cd8239e7f5e6dd9c6c2e1f,5a1dbd5fb96b57f4f95d1ab2,4
59cd8239e7f5e6dd9c6c2e1f,5a1dbe02b96b57f4f95d2c04,3
59cd8239e7f5e6dd9c6c2e1f,5a1dbe54b96b57f4f95d34a4,2
59cd8239e7f5e6dd9c6c2e1f,5a1dc226b96b57f4f95d5e80,3
59cd8239e7f5e6dd9c6c2e1f,5a1db826b96b57f4f95c9670,2
59cd8239e7f5e6dd9c6c2e1f,5a1dc224b96b57f4f95d5e53,3
59cd8239e7f5e6dd9c6c2e4a,5a1db6f4b96b57f4f95c75d1,4
59cd8239e7f5e6dd9c6c2e4d,5a1dbcf8b96b57f4f95d0fdb,3
59cd8239e7f5e6dd9c6c2e4d,5a1db752b96b57f4f95c7fdc,3
59cd8239e7f5e6dd9c6c2e4d,5a1dc292b96b57f4f95d69e1,3
59cd8239e7f5e6dd9c6c2e4d,5a1dc236b96b57f4f95d6023,2
59cd8239e7f5e6dd9c6c2e4d,5a1db79ab96b57f4f95c87a6,3
59cd8239e7f5e6dd9c6c2e4d,5a1dbe30b96b57f4f95d30f7,4
59cd8239e7f5e6dd9c6c2e4d,5a1dbc77b96b57f4f95d0272,3
59cd8239e7f5e6dd9c6c2e4d,5a1dc28db96b57f4f95d695a,3
59cd8239e7f5e6dd9c6c2e4d,5a1dc282b96b57f4f95d682d,3
59cd8239e7f5e6dd9c6c2e4d,5a1db6f4b96b57f4f95c75d1,3
59cd8239e7f5e6dd9c6c2e4d,5a1db6f8b96b57f4f95c763b,3
59cd8239e7f5e6dd9c6c2e4d,5a1dc23db96b57f4f95d60e7,3
59cd823ae7f5e6dd9c6c2f09,5a1dc2deb96b57f4f95d71ea,3
59cd823ae7f5e6dd9c6c2f09,5a1dc368b96b57f4f95d8329,4
59cd823ae7f5e6dd9c6c2f09,5a1dc38db96b57f4f95d87d2,4
59cd823ae7f5e6dd9c6c2f09,5a56c03b2cf9b990df964e40,4
59cd823ae7f5e6dd9c6c2f09,5a62acecc8b3f0722c86b675,4
59cd823ae7f5e6dd9c6c2f09,5a70602fe2491843d239c19d,4
59cd823ae7f5e6dd9c6c2f09,5a1dc39bb96b57f4f95d89a0,4
59cd823ae7f5e6dd9c6c2f09,5a79c91ce9e93e39f3c84724,4
59cd823ae7f5e6dd9c6c2f09,5a64bed83e349e5f86609d90,4
59cd823ae7f5e6dd9c6c2f09,5a6c983c9f3e650ef353ffa9,4
59cd823ae7f5e6dd9c6c2f09,5a1dbb36b96b57f4f95ce2e2,4
59cd823ae7f5e6dd9c6c2f09,5a674255d57c3f43af28eaa1,4
59cd823ae7f5e6dd9c6c2f09,5a1db78bb96b57f4f95c85fc,4
59cd823ae7f5e6dd9c6c2f09,5a1db77bb96b57f4f95c845c,4
59cd823ae7f5e6dd9c6c2f09,5a1dc31cb96b57f4f95d797d,4
59cd823ae7f5e6dd9c6c2f09,5a1dbdccb96b57f4f95d264b,4
59cd823ae7f5e6dd9c6c2f09,5a1dbd90b96b57f4f95d1fe5,2
59cd823ae7f5e6dd9c6c2f09,5a74f19bbb99841ae7cb0e2e,4
59cd823ae7f5e6dd9c6c2f09,5a74a018dd3dff0ab8ed259e,4
59cd823ae7f5e6dd9c6c2f09,5a6e58a2d1f9c5422f78860b,4
59cd823ae7f5e6dd9c6c2f09,5a1db7f4b96b57f4f95c910e,4
59cd823ae7f5e6dd9c6c2f09,5a1dbe08b96b57f4f95d2caa,4
59cd823ae7f5e6dd9c6c2f09,5a56c03b2cf9b990df964e44,4
59cd823ae7f5e6dd9c6c2f09,5a6e5869d1f9c5422f7884ee,3
59cd823ae7f5e6dd9c6c2f09,5a1dbe05b96b57f4f95d2c4c,3
59cd823ae7f5e6dd9c6c2f09,5a1dc221b96b57f4f95d5e13,4
59cd823ae7f5e6dd9c6c2f09,5a651dfcd438bc6420005be8,4
59cd823ae7f5e6dd9c6c2f09,5a56c03b2cf9b990df964e3c,4
59cd823ae7f5e6dd9c6c2f09,5a1db84db96b57f4f95c9ac8,4
59cd823ae7f5e6dd9c6c2f09,5a1dc195b96b57f4f95d4efa,4
59cd823ae7f5e6dd9c6c2f09,5a78659d4a3220223f172d5f,4
59cd823ae7f5e6dd9c6c2f09,5a1dba55b96b57f4f95ccd8f,4
59cd823ae7f5e6dd9c6c2f09,5a1dbcb6b96b57f4f95d08ed,4
59cd823ae7f5e6dd9c6c2f09,5a1db713b96b57f4f95c7922,4
59cd823ae7f5e6dd9c6c2f09,5a6ac390505a31579ff39440,3
59cd823ae7f5e6dd9c6c2f09,5a56c03b2cf9b990df964e78,3
59cd823ae7f5e6dd9c6c2f09,5a1dbccab96b57f4f95d0b03,3
59cd823ae7f5e6dd9c6c2f09,5a56c03b2cf9b990df964e33,3
59cd823ae7f5e6dd9c6c2f09,5a1dc18ab96b57f4f95d4ddd,3
59cd823ae7f5e6dd9c6c2f09,5a56c03b2cf9b990df964e62,3
59cd823ae7f5e6dd9c6c2f09,5a1db79cb96b57f4f95c87e8,4
59cd823ae7f5e6dd9c6c2f09,5a1dbe22b96b57f4f95d2f73,3
59cd823ae7f5e6dd9c6c2f09,5a1db709b96b57f4f95c7808,4
59cd823ae7f5e6dd9c6c2f09,5a1db70fb96b57f4f95c78b8,3
59cd823ae7f5e6dd9c6c2f09,5a1dba6bb96b57f4f95ccfad,3
59cd823ae7f5e6dd9c6c2f09,5a1dc36db96b57f4f95d83cb,3
59cd823ae7f5e6dd9c6c2f09,5a1db7eab96b57f4f95c900f,2
59cd823ae7f5e6dd9c6c2f09,5a1db6edb96b57f4f95c750d,3
59cd823ae7f5e6dd9c6c2f09,5a1db799b96b57f4f95c8783,4
59cd823ae7f5e6dd9c6c2f09,5a1db749b96b57f4f95c7ee5,2
59cd823ae7f5e6dd9c6c2f09,5a1dc378b96b57f4f95d8510,4
59cd823ae7f5e6dd9c6c2f09,5a1dbd01b96b57f4f95d10c2,3
59cd823ae7f5e6dd9c6c2f09,5a1dbd00b96b57f4f95d10b0,3
59cd823ae7f5e6dd9c6c2f09,5a1db77bb96b57f4f95c844b,2
59cd823ae7f5e6dd9c6c2f09,5a1db775b96b57f4f95c83a4,3
59cd823ae7f5e6dd9c6c2f09,5a1dc323b96b57f4f95d7a52,3
59cd823ae7f5e6dd9c6c2f09,5a1dc339b96b57f4f95d7d31,4
